age 	speakerID 	sex 	sentenceID 	stdevM              	varcoM              	rPVIm               	nPVIm               	stdevP              	varcoP              	rPVIp               	nPVIp
o   	       65 	m   	       078 	 3.7905459488424773 	 5.93865336684697   	 4.5367280490740445 	 7.092703028025361  	 2.256550908456151  	 3.1197597641043    	 3.085301454620094  	 4.251957730498885
o   	       65 	m   	       085 	 4.341555443926778  	 6.608069938204853  	 4.2268865821856405 	 6.4043176231546886 	 3.2823118491682157 	 4.586967913186927  	 2.6462383102657885 	 3.7202868843491452
o   	       65 	m   	       088 	 6.84122138299963   	10.938937771411144  	 8.070017840521757  	13.24111194810738   	 2.3462268925000407 	 3.2944162861434916 	 2.404826789161641  	 3.3728683347021358
o   	       65 	m   	       092 	 5.988719359733655  	 9.540385730410646  	 5.35173332941054   	 8.719919624825382  	 3.700274093632337  	 5.215812011099639  	 3.2097131082223656 	 4.645051224656562
o   	       65 	m   	       095 	 4.460643348953865  	 6.727180376242139  	 4.07884986212909   	 5.974977278466271  	 2.972815862788849  	 4.089181324895941  	 2.3740789391473927 	 3.2063469500374637
o   	       65 	m   	       098 	 5.616528649268204  	 9.202841710347732  	 7.722740302518524  	12.75740341639569   	 3.222438450404928  	 4.606419599987443  	 4.637177191269343  	 6.563741260433683
o   	       65 	m   	       102 	 5.070507748432132  	 7.587414982949459  	 5.380869401116158  	 8.401884289150555  	 2.2169913010982847 	 3.0375739521414284 	 3.6023073136317385 	 4.9330428422495265
o   	       65 	m   	       103 	 5.916444662177176  	 9.225946584799308  	 4.661788833948309  	 7.481210665383149  	 3.105351752783831  	 4.305489049237484  	 2.53883732843567   	 3.512642563936949
o   	       65 	m   	       104 	 4.244461981480891  	 6.758872183710289  	 5.788878267852024  	 9.222702708150575  	 2.7045152228897615 	 3.7806618748305025 	 2.212637714188308  	 3.1118171092930664
o   	       65 	m   	       105 	 6.166548957868757  	 9.822448089283187  	 6.8799539141704855 	11.124618217695     	 2.5028952064778496 	 3.4769402360246144 	 2.1434832400855672 	 2.9281884257281745
o   	       65 	m   	       107 	 4.726720256060947  	 7.7692521191987876 	 6.30804434370525   	10.358080215736376  	 1.9111160935884168 	 2.6463495851028918 	 2.935405301272604  	 4.064727601838916
o   	       65 	m   	       115 	 6.505746760942057  	10.676546313719617  	 6.140007871385416  	10.133638220888896  	 3.2228317985972423 	 4.604681746083622  	 3.546203792790013  	 4.9965768144225855
o   	       65 	m   	       116 	 2.8139486280417603 	 4.373581135091782  	 4.285859654092022  	 6.6239014518004895 	 3.5975522178310233 	 5.120331272316969  	 4.404592297484996  	 6.333632207556259
o   	       65 	m   	       121 	 4.937387804110773  	 7.450394388195007  	 4.03073169450461   	 6.149918753897976  	 3.9153062321121936 	 5.405849212651609  	 3.580348264639765  	 5.020602790264146
o   	       65 	m   	       123 	 4.990489698131627  	 8.279141607273532  	 4.340607733190108  	 7.323025621134418  	 2.962982865303165  	 4.185391937720577  	 2.4810059013751187 	 3.4636108992023544
o   	       65 	m   	       124 	 6.683266282570324  	10.337314637215625  	 7.6387699435419485 	12.333703449553     	 2.7154609474279967 	 3.6922147336152005 	 3.12456076784165   	 4.268072608448499
o   	       65 	m   	       127 	 6.713018951878391  	10.256959871460356  	 4.9314263434180745 	 7.947444920097934  	 1.6831550409775045 	 2.3132965697706007 	 2.4115442885871152 	 3.3005393389944238
o   	       65 	m   	       131 	 4.8786427722070265 	 7.563087786973085  	 4.892977142295423  	 7.558140289501351  	 4.276402727107527  	 5.819470241208409  	 4.0033069503510905 	 5.394062534044027
o   	       65 	m   	       165 	 4.081672182986887  	 6.193012681652179  	 4.2668782878418465 	 6.431282812405498  	 4.086777628079275  	 5.631730206805823  	 4.739641743773488  	 6.635373312715978
o   	       65 	m   	       168 	 6.830325562015441  	10.18846830075138   	 6.2696193715063    	 9.489913895717514  	 4.734460907444569  	 6.378140776106504  	 5.017270163235785  	 6.870591068545742
o   	       65 	m   	       169 	 3.9876939854429567 	 6.099214881889193  	 4.467102033153877  	 6.864925575550618  	 2.984426698401521  	 4.094957517644931  	 3.846008098451506  	 5.294502890735617
o   	       65 	m   	       171 	 5.52414615178063   	 8.662826599512723  	 7.336320482080533  	11.68160647231853   	 2.4658535524036402 	 3.3772156716204202 	 2.5274410796974123 	 3.4704018062287156
o   	       65 	m   	       172 	 4.142040500488452  	 6.328624108617009  	 4.676213230303744  	 7.090963131075643  	 2.571474353885354  	 3.4692538812313476 	 3.209953165180505  	 4.318291083106433
o   	       65 	m   	       173 	 5.103566225140872  	 8.11012339767569   	 5.713643872641599  	 9.161825334882021  	 1.6632287226236984 	 2.265310278648674  	 2.0919465598221425 	 2.8357405672505296
o   	       65 	m   	       174 	 5.658161676737969  	 8.67174618337645   	 6.763106326642381  	10.426432045299572  	 2.252943458958327  	 3.0229711384768843 	 1.4464065035830043 	 1.9419856853837842
o   	       65 	m   	       176 	 5.185410057592563  	 7.8670258962585535 	 6.326823284478786  	 9.817758347862215  	 4.058995065570261  	 5.571577695447205  	 4.139567506224471  	 5.785959755663827
o   	       65 	m   	       178 	 2.3106042114766216 	 3.324982487428384  	 3.325514035923323  	 4.795117276537403  	 2.541242259362115  	 3.401811766463962  	 2.6927282642900785 	 3.6103691919034544
o   	       65 	m   	       184 	 9.838438603083302  	15.0551168243253    	 7.576878857149729  	11.85409220212552   	 6.439723006800521  	 8.792335036108327  	 6.209367115125141  	 8.905923183339134
o   	       65 	m   	       190 	 3.6877922296861083 	 5.638995640895293  	 5.414656317447559  	 8.247917074614792  	 2.5030977072151157 	 3.364654596774872  	 2.6141145026752266 	 3.5139554993410775
o   	       65 	m   	       192 	 5.480355684467661  	 8.379108028009005  	 5.824786076850021  	 8.941467670264668  	 3.6847968938552684 	 4.840690417888771  	 3.3501842154219297 	 4.401936722506536
o   	       65 	m   	       193 	 4.146443548273668  	 6.218475544016305  	 3.1935688938274467 	 4.8110231002379695 	 3.112039715673392  	 4.112867014495543  	 4.465912697682057  	 5.875689535982928
o   	       65 	m   	       197 	 4.893069272768112  	 7.471812851876107  	 3.7779995708766547 	 5.824015233806202  	 2.6321574732725375 	 3.4951337579333703 	 3.0405043866785704 	 4.031614134399645
o   	       65 	m   	       199 	 4.592082384398633  	 6.909177993249653  	 3.7654043377806934 	 5.644943528152526  	 1.8994903189786805 	 2.530544007597631  	 2.306004648069857  	 3.0988795241762164
o   	       65 	m   	       200 	 3.577059005404289  	 5.134476525248405  	 4.625865651536358  	 6.618644096679047  	 2.228219350695146  	 2.907299751497067  	 2.732429683932354  	 3.596009818784636
o   	       65 	m   	       203 	 5.227120396669714  	 8.147916451100244  	 6.1979085566219325 	 9.826338369755415  	 3.4929451948904786 	 4.72595863804992   	 3.7462931832227704 	 5.127260320783174
o   	       65 	m   	       206 	 5.118915215891442  	 7.832338341669983  	 6.175880965929113  	 9.501245597835611  	 3.598939844963434  	 4.846175111185058  	 5.092969858900819  	 6.795036594893533
o   	       65 	m   	       210 	 6.231971185965047  	 9.837147174591623  	 7.101468095440255  	11.39517814933489   	 2.7372800342129047 	 3.722562121734308  	 4.092565020796746  	 5.58920465542987
o   	       66 	w   	       002 	11.167423125658402  	17.564821622783985  	10.814786075042544  	17.55072553769108   	 1.5483743585646688 	 2.084853230432988  	 1.5836908066059223 	 2.1259076112052524
o   	       66 	w   	       005 	 4.672348294344844  	 7.28552522050392   	 3.8362801220949194 	 5.9096137141102245 	 3.8182862919536578 	 5.256070472954591  	 4.928799623244142  	 6.8634073882377145
o   	       66 	w   	       016 	 3.6680775963791437 	 5.94337448368262   	 1.8897576764669586 	 3.0018151797755874 	 5.175602411251399  	 7.092939313489008  	 3.1411151466871883 	 4.259669757119708
o   	       66 	w   	       017 	 5.479638187393398  	 8.967047323392118  	 7.8752785834249615 	12.82607218197299   	 2.9232332869485638 	 4.075362309853406  	 3.5041615059196096 	 4.845484690727361
o   	       66 	w   	       021 	 5.281960392009804  	 8.179041520476087  	 6.516244050054923  	10.264494034141878  	 5.556025836060793  	 7.577056924329692  	 7.275594284687929  	 9.877688991956912
o   	       66 	w   	       022 	 3.313996473011827  	 5.074964302461989  	 3.979606192121923  	 6.021000109224659  	 3.537522663606094  	 4.818420432966429  	 3.134140063110932  	 4.32627169314039
o   	       66 	w   	       023 	 6.6965036908447155 	10.42990874443971   	 8.740104744838614  	13.723253761537022  	 3.222582313316278  	 4.338420273055075  	 3.8921052796121884 	 5.210429480633242
o   	       66 	w   	       026 	 8.200149354798254  	12.845067446477993  	 5.248969216685754  	 8.44472884257526   	 2.6090134043672166 	 3.5083197554435084 	 3.117013716502605  	 4.141176988246312
o   	       66 	w   	       029 	 6.754004032668964  	10.206046150343811  	 5.95216270694286   	 9.077656939656613  	 3.9862660560852006 	 5.348971033009636  	 4.177036735430019  	 5.6781452636352405
o   	       66 	w   	       030 	 2.2219420411995325 	 3.5558016683320575 	 3.2862156053264187 	 5.236856489537316  	 3.597926649719036  	 4.967939260635657  	 1.9329589253660373 	 2.686342477080346
o   	       66 	w   	       031 	 5.563695035831708  	 8.419804205228111  	 5.215800044586644  	 7.962260464008188  	 4.719570491372113  	 6.5234023973101145 	 5.217073708768134  	 7.156877048003387
o   	       66 	w   	       037 	 4.192400420840811  	 6.639712108232002  	 5.351605658686364  	 8.551977861616951  	 3.3194617184379336 	 4.622947961765095  	 3.1631787651213705 	 4.4512268209046075
o   	       66 	w   	       040 	 6.174127414339993  	 9.744352079634227  	 4.521847495464049  	 7.182655112488125  	 4.365638240522087  	 6.095429773596665  	 3.107837630077926  	 4.363983787241841
o   	       66 	w   	       043 	 5.559912728675715  	 9.038012201153798  	 4.587098342061531  	 7.561835717064723  	 3.420788973582091  	 4.851981271316853  	 2.6743259808159476 	 3.818868990829009
o   	       66 	w   	       044 	 2.2170861571348137 	 3.397246677461519  	 3.062278086473017  	 4.650766719876068  	 1.9623634652379551 	 2.7142041997094792 	 1.9663326819266373 	 2.710578613009744
o   	       66 	w   	       045 	 7.004742193423339  	11.471690185445908  	 6.079793444097711  	10.33907460055527   	 3.134887977376578  	 4.424383540942446  	 2.717181828340417  	 3.850679969732153
o   	       66 	w   	       046 	 5.427073874325559  	 8.237756438320337  	 3.632680740343502  	 5.750393416658683  	 3.8202710484604454 	 5.188819229479585  	 3.880946381967161  	 5.24147426958505
o   	       66 	w   	       051 	 8.160513074028552  	13.061820220138118  	 7.444179819333361  	12.008273856095693  	 4.601838566840765  	 6.3921802245641    	 5.128269824455667  	 6.995229428266786
o   	       66 	w   	       052 	 6.648419609668523  	 9.840911145306288  	 4.6950080968013745 	 7.371444514194575  	 3.665885356724983  	 4.90417739073137   	 2.3721989158588355 	 3.1980654288684267
o   	       66 	w   	       053 	 4.871458481540455  	 7.378320534145218  	 3.967377288570302  	 6.121219879284582  	 4.101641665118374  	 5.619430388569915  	 3.6934139174837277 	 5.166455987415625
o   	       66 	w   	       058 	 5.715319467267112  	 9.095006151294303  	 5.406446934936918  	 8.828924010809088  	 4.352825947459467  	 6.042809035681831  	 3.7515773629949014 	 5.233075500701678
o   	       66 	w   	       070 	 4.948560656914826  	 7.469411229282912  	 3.809885201791958  	 5.818963728189425  	 4.026001205562878  	 5.570987005039307  	 4.645306395304888  	 6.486901090245132
o   	       66 	w   	       072 	 4.676317625869392  	 7.289294993039279  	 4.059510499825439  	 6.4693362023237135 	 5.722366769722943  	 7.912327932146579  	 4.277705575043863  	 6.131186638889628
o   	       66 	w   	       078 	 4.965626513729249  	 7.70451620473972   	 3.465763871746073  	 5.471354108455253  	 2.7478034279867534 	 3.7278679144822418 	 2.8787282739166864 	 3.877089513387785
o   	       66 	w   	       085 	 5.815426570859091  	 8.864464213846365  	 4.038993768775758  	 6.3562103602512625 	 5.648659497406975  	 7.716550505023408  	 2.739891068875845  	 3.901611094226245
o   	       66 	w   	       088 	 5.674765386097054  	 8.962350433284174  	 5.858353494326943  	 9.338678534452711  	 3.5136178903190114 	 4.871339748870419  	 3.5178932215962035 	 4.978042680878476
o   	       66 	w   	       092 	 5.051251786472771  	 7.808166846662962  	 3.656848841855964  	 5.779785324155675  	 4.111180147553202  	 5.698964118274512  	 3.567181328411496  	 4.930733484065311
o   	       66 	w   	       095 	 5.064472170963102  	 7.914352965399838  	 3.724809858536504  	 5.738646718678458  	 3.7191051576714718 	 5.26567872241891   	 3.471235534578992  	 4.917950245849316
o   	       66 	w   	       098 	 6.228433186005661  	 9.819224559702405  	 8.120674099399908  	12.771964200153722  	 6.641143251133241  	 9.325191808911105  	 9.240049677862299  	13.209717969146926
o   	       66 	w   	       102 	 1.941034597991323  	 3.0436864781326687 	 2.871671636415909  	 4.482593945045944  	 3.2618288693190585 	 4.698492654506845  	 3.277078980355863  	 4.768357921413498
o   	       66 	w   	       103 	 4.55640341135564   	 7.167086907499751  	 4.729746981664256  	 7.349632238210239  	 4.883130297726242  	 6.834718756346539  	 4.388180397342266  	 6.22219533061234
o   	       66 	w   	       104 	 4.996738189209905  	 7.958074944630501  	 4.536002711047753  	 7.0951062518860715 	 2.3350485475640785 	 3.2369828547019037 	 2.1468708160548715 	 2.982578726251535
o   	       66 	w   	       105 	 4.383755361500446  	 7.014244898723994  	 3.059478564360271  	 4.890235140235065  	 3.8058766897619005 	 5.326966777564166  	 2.520932531247718  	 3.5664123219671358
o   	       66 	w   	       107 	 3.768639922267728  	 6.472822444277888  	 5.521760234866368  	 9.458903495670432  	 2.3130604639864796 	 3.2034054237562564 	 1.1682940297279287 	 1.6034913333395053
o   	       66 	w   	       115 	 6.066790753401199  	 9.729601282671249  	 6.524776192442257  	10.485191437517337  	 3.9900271229763833 	 5.630685598023558  	 4.367857038414462  	 6.07079023153065
o   	       66 	w   	       116 	 2.428123300397455  	 3.8481545986264534 	 3.0847428401548598 	 4.872086777610613  	 4.189846975169281  	 5.757887079326647  	 3.3797853728979397 	 4.596515408624978
o   	       66 	w   	       121 	 7.441513308900126  	11.624208149529776  	 4.936194741747813  	 7.8179040365807895 	 5.860713121340022  	 8.296428520820736  	 4.861986382920105  	 6.900174199748331
o   	       66 	w   	       123 	 4.544910247593518  	 7.324988887449726  	 4.202471602750321  	 6.859146444414755  	 3.09959248617918   	 4.428992682695396  	 1.795879878339663  	 2.568689219899922
o   	       66 	w   	       124 	 5.135469929463419  	 8.129087253610734  	 5.556541801227498  	 9.040542710914265  	 3.753491493526121  	 5.191411690010559  	 3.6426451012615835 	 5.057137215748111
o   	       66 	w   	       127 	 6.911056190376812  	10.741708744228244  	 4.303349853645973  	 6.653021819365461  	 3.555781599074296  	 5.001171877120259  	 4.127106847402895  	 5.875139939095104
o   	       66 	w   	       131 	 5.794084119062386  	 9.068228589277002  	 3.3951295291637655 	 5.309346043787302  	 3.669035875935656  	 5.027819237044466  	 2.0235635793557165 	 2.7708828326634314
o   	       66 	w   	       165 	 5.983416042375937  	 9.265393885655902  	 6.269029070373512  	 9.867735085003163  	 4.75503902749991   	 6.525832588403116  	 4.661137671691019  	 6.444825912523303
o   	       66 	w   	       168 	 6.957722364094191  	10.597683154312168  	 5.80748353368084   	 9.194094492305972  	 3.0886752923682286 	 4.160913513372561  	 3.41130756410947   	 4.599458868282283
o   	       66 	w   	       169 	 5.455973990870517  	 8.241889550076401  	 4.4143178909322325 	 6.772661098038047  	 4.030321677599274  	 5.439735840490108  	 3.043832600421308  	 4.150746037541816
o   	       66 	w   	       171 	 3.9198546930755755 	 6.1788449211989365 	 4.3909662607119655 	 6.962793579155428  	 2.6303141331601    	 3.579133591039869  	 3.0780669821137936 	 4.190206697679615
o   	       66 	w   	       172 	 6.188650091533346  	 9.419196899089242  	 7.360106126063002  	11.315338535936908  	 4.535506298305336  	 6.057268850532082  	 2.8241837846687883 	 3.692473995632973
o   	       66 	w   	       173 	 6.793871824836659  	10.934228096357533  	 6.0386469269478    	 9.9506925072302    	 4.266324847950287  	 5.837433037097782  	 3.825585572280272  	 5.205015289309004
o   	       66 	w   	       174 	 5.1208913350196505 	 8.013351189282805  	 4.1053721654826    	 6.636093301627627  	 4.38875875176582   	 6.108763718919559  	 3.6889808529362966 	 5.046076872199296
o   	       66 	w   	       176 	 4.757576661482714  	 7.137376710400047  	 2.90212933319089   	 4.326491085966272  	 5.0402161076156    	 7.0163084416454    	 3.425149768169553  	 4.805456141586847
o   	       66 	w   	       178 	 2.3283693259219556 	 3.502157036752946  	 2.611634570356294  	 3.898444416402462  	 3.6442833645011072 	 5.00739859706072   	 2.976192887044716  	 4.092225215432128
o   	       66 	w   	       184 	 8.125202584006336  	13.08333245401795   	 6.407121423168985  	10.449554406377993  	 3.9368125541040215 	 5.420520697524395  	 4.55424445642093   	 6.334115707758019
o   	       66 	w   	       190 	 3.139991002392194  	 4.805363238607844  	 4.207997690832164  	 6.519619524772039  	 4.704802179143137  	 6.2799071411113685 	 3.463227562788573  	 4.704584290185729
o   	       66 	w   	       192 	 4.533245117165438  	 7.348211321419769  	 5.924247512156604  	 9.569333107496156  	 4.948786932817786  	 7.037956745014536  	 4.40573615366184   	 6.32829900127234
o   	       66 	w   	       193 	 6.530251979090686  	10.18129535989014   	 5.133093536218     	 7.93293760949816   	 3.460429210197648  	 4.658858936555362  	 4.219335667371897  	 5.7297173854199555
o   	       66 	w   	       197 	 4.466811320469106  	 7.296644928342927  	 4.4719176517023005 	 7.196425393082696  	 3.2710612851723138 	 4.569745951565219  	 4.309324993437147  	 6.000029925243623
o   	       66 	w   	       199 	 4.758693359919383  	 7.107299061654705  	 5.284123295301998  	 7.895325956193802  	 4.505801279162892  	 5.961718105205929  	 4.213553468214897  	 5.597784830754981
o   	       66 	w   	       200 	 5.807695374435923  	 8.932288195859943  	 6.791376921541592  	10.440034452253927  	 2.8712378711230846 	 3.9685570582601475 	 1.022631550585464  	 1.4165594418439353
o   	       66 	w   	       203 	 6.077698152858904  	 9.725644870008496  	 6.6451089272503525 	10.608416851394567  	 4.831516002802633  	 6.8023824411776355 	 3.2894998219061167 	 4.69025544644185
o   	       66 	w   	       206 	 7.005522414053319  	11.200511532194607  	 7.345823255735556  	11.930096565395655  	 4.686473554105639  	 6.546837206205244  	 3.323045711856727  	 4.695133379465715
o   	       66 	w   	       210 	 7.63292093529634   	12.000127599721326  	 8.80207464575641   	14.537415989560628  	 4.621169894494253  	 6.270231770658922  	 6.243544012549656  	 8.433267555983377
o   	       67 	w   	       002 	 9.080206777957066  	15.701618849125909  	 9.080013313988882  	15.807939681489225  	 1.4194264086441482 	 2.034873113399492  	 1.9858022908138082 	 2.8406090589074346
o   	       67 	w   	       005 	 8.522487305667589  	14.434651985538403  	 8.916847429885884  	15.601156507739896  	 1.468125939650563  	 2.1102480519072366 	 2.3611387903060788 	 3.375417685344069
o   	       67 	w   	       016 	 3.803152126596174  	 6.6640507580442865 	 3.56963592144482   	 6.257090194865633  	 4.276984639527507  	 5.883240070964482  	 2.856231521361027  	 3.852330407425161
o   	       67 	w   	       017 	 4.873981603395933  	 8.630883115517124  	 6.588607992168612  	11.687227668059094  	 2.8686462057131257 	 4.307968848212118  	 3.264510169294051  	 4.904017683483317
o   	       67 	w   	       021 	 3.4805858439768915 	 5.887606581940542  	 3.825115250950445  	 6.450699867713105  	 6.085183715710377  	 8.68572651121689   	 6.715837530183646  	 9.681958326195087
o   	       67 	w   	       022 	 6.554025430289432  	11.239544638837915  	 6.293636685000437  	11.007410156040429  	 3.920034770473831  	 5.781963989212998  	 4.768034801608088  	 7.015316666588013
o   	       67 	w   	       023 	 6.387905364227766  	10.757173702805192  	 6.742733451055132  	11.31997336219938   	 3.105169112931638  	 4.406877167851619  	 3.2359069983594324 	 4.581870676329873
o   	       67 	w   	       026 	 4.053911320134608  	 6.8585033210106525 	 3.8431591311258466 	 6.758722650220045  	 1.776788995194452  	 2.588990250129842  	 1.765502681117809  	 2.5726155508143322
o   	       67 	w   	       029 	 4.614324853853031  	 8.138195250265303  	 5.811949849233868  	10.19414379622031   	 3.8939191790572623 	 5.678343596293013  	 4.499129948645122  	 6.481961387954687
o   	       67 	w   	       030 	 3.8300640102755312 	 6.58610614127118   	 4.095133194264479  	 7.015344925970936  	 5.961107103031358  	 8.694418286884158  	 5.9179920278924545 	 8.499526356824873
o   	       67 	w   	       031 	 6.3849404758085795 	10.17066544716024   	 5.6671120099336525 	 9.05631315134996   	 4.158193769718841  	 5.984418239124325  	 3.7920544893380006 	 5.433698136993166
o   	       67 	w   	       037 	 4.618020849885803  	 7.758734089008042  	 3.2983816071080696 	 5.587120810331569  	 2.876084561893827  	 4.0615602824924375 	 4.880287528872949  	 6.90984880554897
o   	       67 	w   	       040 	 3.617701198973681  	 6.250372704334878  	 4.984970651897535  	 8.583041535067903  	 5.084755226185263  	 7.449875569465039  	 6.9367830287844745 	10.292453770986604
o   	       67 	w   	       043 	 6.179043558018003  	10.135625426482912  	 6.847083940896607  	11.204506912947302  	 6.061642352203442  	 8.579614198707342  	 4.973584495528897  	 6.9981976685879985
o   	       67 	w   	       044 	 3.9296826907275153 	 6.3000070071801835 	 4.550041254885862  	 7.131347339821585  	 2.620366655753973  	 3.5943741613476567 	 3.50817055228147   	 4.753341051423576
o   	       67 	w   	       045 	 4.906080373142318  	 8.376007587931705  	 7.251437815225524  	12.196115620559889  	 4.560469708168188  	 6.425398261623933  	 4.843334352092842  	 6.950423206564057
o   	       67 	w   	       046 	 7.450091310183503  	12.618079554956536  	 8.937447043829602  	15.400803736030218  	 4.305485044108274  	 6.024203351863536  	 3.675813637356794  	 5.191001986306433
o   	       67 	w   	       051 	 6.216352771317093  	10.619714659941556  	 6.452926406926178  	10.584434304875145  	 6.204867213098883  	 8.607321659009033  	 4.858731530460012  	 6.543244165386324
o   	       67 	w   	       052 	 7.100576638273088  	11.276659239026236  	 5.933874284544314  	 9.641066324677     	 3.352944220705715  	 4.642803755691019  	 5.1038887585879085 	 7.091354801404747
o   	       67 	w   	       053 	 5.289698216843166  	 8.333234344242516  	 3.9762869405280785 	 6.3381587636180265 	 3.612652596652794  	 5.015781970653381  	 3.1335550056767083 	 4.394991043438155
o   	       67 	w   	       058 	 4.95000746970043   	 8.240394418443142  	 5.957009776715167  	10.160979788282472  	 4.2050493024536095 	 5.83420779061252   	 4.610069300179441  	 6.467861069139722
o   	       67 	w   	       070 	 4.318067657703793  	 7.060330327779346  	 4.9417319470565255 	 8.15893343099507   	 4.3511191830110025 	 6.294518527382671  	 4.69137754534095   	 6.88023675983491
o   	       67 	w   	       072 	 4.385859155896194  	 7.0597416089406515 	 4.939836848115878  	 7.892518167811886  	 5.126527018220936  	 7.056491039014452  	 6.271231099146089  	 8.645249631552112
o   	       67 	w   	       078 	 3.005110065902156  	 4.582823653499706  	 2.230277537303807  	 3.4201880188861735 	 3.1057339305746514 	 4.083004248999066  	 3.147427358788119  	 4.120085378395195
o   	       67 	w   	       085 	 5.031404955215752  	 8.138127597330373  	 5.966170521318372  	 9.567752499369886  	 3.1843926950423422 	 4.511465733932224  	 2.688069287713699  	 3.845447274639289
o   	       67 	w   	       088 	 9.444919744867933  	15.833870505624192  	10.943516386334755  	18.340621271327283  	 3.6279196219992094 	 5.064632985408164  	 3.5888680980050633 	 5.027320625704544
o   	       67 	w   	       092 	 5.115750967205977  	 8.461787144779404  	 4.512062815929766  	 7.594741483816144  	 5.339472824208588  	 7.6410350984892155 	 5.376034661181215  	 7.713005025946917
o   	       67 	w   	       095 	 7.03814939540174   	10.978593373739198  	 5.5648355753519105 	 8.561551295930334  	 6.005818557170296  	 8.335444506657252  	 6.458712797996678  	 9.021407062809578
o   	       67 	w   	       098 	 6.6336190772551475 	10.954584994281216  	 7.299372593515199  	12.575992422281725  	 3.5941781851308114 	 5.085022376512046  	 4.037677693966257  	 5.705342608656162
o   	       67 	w   	       102 	 4.368296685687539  	 7.29375714761599   	 6.502439271761277  	10.902465222401796  	 4.42651169052204   	 6.174718395275452  	 2.6005283908157537 	 3.704209721426274
o   	       67 	w   	       103 	 5.366873622990745  	 8.536607315456465  	 4.532841087255581  	 7.318028717795168  	 4.3606579633789035 	 5.930160710994858  	 3.948815050513619  	 5.462046792406776
o   	       67 	w   	       104 	 4.966975069008608  	 8.473454400568922  	 4.221127582766306  	 7.049382335532476  	 5.615330747848358  	 7.83628918309095   	 4.554365262202153  	 6.400390970172762
o   	       67 	w   	       105 	 4.21934817173227   	 6.836926558356178  	 4.386008982403945  	 7.288034445603045  	 4.049838906032605  	 5.671338299674118  	 4.256765431242778  	 5.823916450943181
o   	       67 	w   	       107 	 4.18284822365229   	 7.203068725788011  	 6.705044205462258  	11.46649177667015   	 4.589506735180701  	 6.261321578232431  	 4.37492960641849   	 6.017731604276272
o   	       67 	w   	       115 	 5.948139803233902  	 9.95925169789694   	 5.329089398356865  	 9.005760113805671  	 4.532047232844981  	 6.574841768760447  	 3.138894989528739  	 4.597786472304635
o   	       67 	w   	       116 	 3.49505658326736   	 5.604028628151257  	 5.043584886794618  	 8.065535868129668  	 5.557457839093254  	 7.799123625708416  	 5.722560148651373  	 8.15379006221122
o   	       67 	w   	       121 	 6.552369879231324  	10.381367313620466  	 3.767157929052579  	 5.938158292418367  	 6.132582799753953  	 8.877892831295512  	 4.509284011493444  	 6.451382445091015
o   	       67 	w   	       123 	 6.507242490091163  	11.03462668559666   	 6.021027606950055  	 9.856164506902504  	 6.788921591489811  	 9.669476737003807  	 5.58356899960401   	 7.943565079381052
o   	       67 	w   	       124 	 5.080729440073094  	 8.120413068541279  	 5.424229798832107  	 8.894384336521842  	 3.419456150180784  	 4.615364493289549  	 3.1670787344960067 	 4.2831997100306
o   	       67 	w   	       127 	 6.86883077147112   	10.869797715545127  	 5.7860223299911855 	 9.121888318185265  	 5.097264927697612  	 7.069533556223384  	 4.7440248462304675 	 6.589162324309663
o   	       67 	w   	       131 	 7.370467888922941  	12.01080561967757   	 6.780455939901396  	11.240304696145914  	 4.604011845805142  	 6.464327604581883  	 3.0527235241319435 	 4.262100174698776
o   	       67 	w   	       165 	 4.995967759286798  	 8.051884232819095  	 4.640597627468685  	 7.559987614063274  	 3.7426651206786614 	 5.345087433399802  	 3.55126326773838   	 5.037138296175582
o   	       67 	w   	       168 	 6.742829536396615  	11.002294491255775  	 7.355307084372465  	12.115997838511952  	 2.7255625444011415 	 3.8971083991274007 	 2.743748376673665  	 3.912371938494591
o   	       67 	w   	       169 	 6.5439174239882405 	10.97140059903625   	 5.018624430204432  	 8.380670686886809  	 5.121801149354843  	 7.294182273383346  	 3.799573055067853  	 5.413462188731913
o   	       67 	w   	       171 	 5.985443358286303  	10.136194768345486  	 8.189447327694454  	14.041042389954075  	 5.188752504394941  	 7.320243970531601  	 5.131988518461334  	 7.219658133967964
o   	       67 	w   	       172 	 6.4389417036979895 	10.483470521171741  	 6.7810882624140225 	11.029568598866517  	 4.066157711075023  	 5.665463869529913  	 3.8269264555821554 	 5.267892217317003
o   	       67 	w   	       173 	 5.563262441289007  	 9.762340908034538  	 5.735901257001145  	10.107994736838357  	 4.192552643403166  	 6.049307357431883  	 3.935715153437277  	 5.637090425887437
o   	       67 	w   	       174 	 4.456228122973985  	 7.577282125539907  	 6.622091179682633  	11.22942659490393   	 2.907150804571125  	 4.290191404763628  	 1.6689229378320078 	 2.4330549432705255
o   	       67 	w   	       176 	 5.497066516934533  	 8.986533646690619  	 5.359506878375204  	 8.443507855449253  	 4.7809424650363095 	 6.968375742234526  	 5.107471152703534  	 7.444889809346965
o   	       67 	w   	       178 	 3.177225097906291  	 5.204268680112678  	 4.500359359804087  	 7.391227373407583  	 2.2419885086901297 	 3.2624759341033016 	 2.7197822670503324 	 3.968641624333481
o   	       67 	w   	       184 	 7.354166600871288  	12.297912055793242  	 6.654476063338671  	11.316125934710412  	 4.402083163047602  	 6.2462138233675315 	 4.522872234181405  	 6.473538684057719
